label,nrmse
0.8_-0.0,0.002895315040305627
0.8_0.1,0.002890268073533488
0.8_0.2,0.0028998259048753357
0.8_0.3,0.0028917972015098953
0.8_0.4,0.002894898172913398
0.8_0.5,0.002874862034286212
0.8_0.6,0.002906695615048149
0.8_0.7,0.002884507324973617
0.8_0.8,0.0028952921467122585
0.8_0.9,0.002889457894344944
0.8_1.0,0.0029091710979917192
0.8_1.1,0.0028883212856871104
0.8_1.2,0.0029062118517526464
0.8_1.3,0.0028971400866368603
0.8_1.4,0.00289822748239474
0.8_1.5,0.002904513669871423
0.8_1.6,0.002901146093723523
0.8_1.7,0.0029101632635216827
0.8_1.8,0.002906458785739647
0.8_1.9,0.002897843344088695
0.8_2.0,0.002899252196443808
0.8_2.1,0.002889058754220908
0.8_2.2,0.002892713647570914
0.8_2.3,0.00290136694809
