label,nrmse
0.5-1.0-4.0-1.0,0.002893167696311998
0.5-1.0-4.0-1.5,0.002894284531521094
0.5-1.0-4.0-2.0,0.0028920446811147036
0.5-1.0-4.0-2.5,0.0029070335724717252
0.5-1.0-4.0-3.0,0.0028901634509485297
0.5-1.0-4.0-3.5,0.0029103180899396623
0.5-1.0-4.0-4.0,0.0029054697123241818
0.5-1.0-4.0-4.5,0.0028932593177780318
0.5-1.0-4.5-0.5,0.0028933607535131987
0.5-1.0-4.5-1.0,0.0028948639445045103
0.5-1.0-4.5-1.5,0.0028813257629870703
0.5-1.0-4.5-2.0,0.0028797773563309617
0.5-1.0-4.5-2.5,0.0028957243743992756
0.5-1.0-4.5-3.0,0.0028969091491549788
0.5-1.0-4.5-3.5,0.0029063590656901502
0.5-1.0-4.5-4.0,0.0028898539958076845
0.5-1.0-4.5-4.5,0.002908198685135511
0.5-1.5-0.5-0.5,0.0029259858872745766
0.5-1.5-0.5-1.0,0.0029000415212057824
0.5-1.5-0.5-1.5,0.0028983126135869036
0.5-1.5-0.5-2.0,0.002894584133950494
0.5-1.5-0.5-2.5,0.002897658175947791
0.5-1.5-0.5-3.0,0.002903436239632166
0.5-1.5-0.5-3.5,0.002880601060700086
0.5-1.5-0.5-4.0,0.0028952192659000907
0.5-1.5-0.5-4.5,0.002897632020939548
0.5-1.5-1.0-0.5,0.0028970230830625584
0.5-1.5-1.0-1.0,0.0028885955099852657
0.5-1.5-1.0-1.5,0.0028964917615148886
0.5-1.5-1.0-2.0,0.002893401800656014
0.5-1.5-1.0-2.5,0.002894285255684204
0.5-1.5-1.0-3.0,0.0028956811764257032
0.5-1.5-1.0-3.5,0.0029024209249543438
0.5-1.5-1.0-4.0,0.0028971949678755268
0.5-1.5-1.0-4.5,0.0029018719609084993
0.5-1.5-1.5-0.5,0.0028877152646600433
0.5-1.5-1.5-1.0,0.002899524776713066
0.5-1.5-1.5-1.5,0.0028751387606010515
0.5-1.5-1.5-2.0,0.0028992242600212703
0.5-1.5-1.5-2.5,0.002892298714639006
0.5-1.5-1.5-3.0,0.0029015885256184174
0.5-1.5-1.5-3.5,0.0028946829731199396
0.5-1.5-1.5-4.0,0.002895970472686478
0.5-1.5-1.5-4.5,0.002883802992436638
0.5-1.5-2.0-0.5,0.0028999670423135943
0.5-1.5-2.0-1.0,0.002902282177742776
0.5-1.5-2.0-1.5,0.002907180942174341
0.5-1.5-2.0-2.0,0.0028957043025891146
0.5-1.5-2.0-2.5,0.002888356486841323
0.5-1.5-2.0-3.0,0.0028981273727592734
0.5-1.5-2.0-3.5,0.0029068213721551964
0.5-1.5-2.0-4.0,0.002891632678296801
0.5-1.5-2.0-4.5,0.0028931716892705386
0.5-1.5-2.5-0.5,0.0028892983363445887
0.5-1.5-2.5-1.0,0.002887525389430927
0.5-1.5-2.5-1.5,0.002891061647735169
0.5-1.5-2.5-2.0,0.002890178681248499
0.5-1.5-2.5-2.5,0.002902919070168422
0.5-1.5-2.5-3.0,0.002892359953978258
0.5-1.5-2.5-3.5,0.0029063981026392315
0.5-1.5-2.5-4.0,0.0028833396432645744
0.5-1.5-2.5-4.5,0.0028942766749420474
0.5-1.5-3.0-0.5,0.0028797777079407564
0.5-1.5-3.0-1.0,0.0029042845881879736
0.5-1.5-3.0-1.5,0.002889443001581121
0.5-1.5-3.0-2.0,0.0029135062773866234
0.5-1.5-3.0-2.5,0.0028867552311616054
0.5-1.5-3.0-3.0,0.0028895114444115726
0.5-1.5-3.0-3.5,0.0028896561648538133
0.5-1.5-3.0-4.0,0.0028809118314664524
0.5-1.5-3.0-4.5,0.0028983672167799523
0.5-1.5-3.5-0.5,0.002890742463922877
0.5-1.5-3.5-1.0,0.0028966034391495047
0.5-1.5-3.5-1.5,0.002894299866025678
0.5-1.5-3.5-2.0,0.0028982386155112544
0.5-1.5-3.5-2.5,0.0029055132599743244
0.5-1.5-3.5-3.0,0.0028855348122691087
0.5-1.5-3.5-3.5,0.002887451652799808
0.5-1.5-3.5-4.0,0.0028841381527527146
0.5-1.5-3.5-4.5,0.0029003340081399987
0.5-1.5-4.0-0.5,0.002901360166166321
0.5-1.5-4.0-1.0,0.002891770468759082
0.5-1.5-4.0-1.5,0.002892405244749317
0.5-1.5-4.0-2.0,0.002886284557464189
0.5-1.5-4.0-2.5,0.0029007240608993714
0.5-1.5-4.0-3.0,0.002910157626490487
0.5-1.5-4.0-3.5,0.002898923839114338
0.5-1.5-4.0-4.0,0.002909964250428112
0.5-1.5-4.0-4.5,0.0029058153431180947
0.5-1.5-4.5-0.5,0.002882142173610397
0.5-1.5-4.5-1.0,0.0029030561063082888
0.5-1.5-4.5-1.5,0.002895862122227169
0.5-1.5-4.5-2.0,0.002909367686276667
0.5-1.5-4.5-2.5,0.0028962951762556747
0.5-1.5-4.5-3.0,0.0028901228166220596
0.5-1.5-4.5-3.5,0.002889496906703816
0.5-1.5-4.5-4.0,0.0029017835810856586
0.5-1.5-4.5-4.5,0.0028810257768905347
0.5-2.0-0.5-0.5,0.0029020414971048466
0.5-2.0-0.5-1.0,0.0029039940931947627
0.5-2.0-0.5-1.5,0.002902435216927345
0.5-2.0-0.5-2.0,0.002897662541860877
0.5-2.0-0.5-2.5,0.002894645929819793
0.5-2.0-0.5-3.0,0.002882857196431241
0.5-2.0-0.5-3.5,0.0028991756051145417
0.5-2.0-0.5-4.0,0.0029000309567971806
0.5-2.0-0.5-4.5,0.0029103166621988713
0.5-2.0-1.0-0.5,0.0029006911914117215
0.5-2.0-1.0-1.0,0.002889377750124179
0.5-2.0-1.0-1.5,0.002888406796913193
0.5-2.0-1.0-2.0,0.0028880311075341544
0.5-2.0-1.0-2.5,0.0028898778920712427
0.5-2.0-1.0-3.0,0.0028924199235922337
0.5-2.0-1.0-3.5,0.0029027612950509275
0.5-2.0-1.0-4.0,0.0028943532171627475
0.5-2.0-1.0-4.5,0.0028708961934690866
0.5-2.0-1.5-0.5,0.002886928664230119
0.5-2.0-1.5-1.0,0.002893050963186865
0.5-2.0-1.5-1.5,0.0028952116526177614
0.5-2.0-1.5-2.0,0.0028926859822482765
0.5-2.0-1.5-2.5,0.0029117948810014277
0.5-2.0-1.5-3.0,0.002894347014969864
0.5-2.0-1.5-3.5,0.002888450802135416
0.5-2.0-1.5-4.0,0.0028975797683072463
0.5-2.0-1.5-4.5,0.0028836489129402585
0.5-2.0-2.0-0.5,0.0028996829125745747
0.5-2.0-2.0-1.0,0.00289573472360903
0.5-2.0-2.0-1.5,0.002892642881015549
0.5-2.0-2.0-2.0,0.002893166423231369
0.5-2.0-2.0-2.5,0.0029154412889746506
0.5-2.0-2.0-3.0,0.0028973325729738206
0.5-2.0-2.0-3.5,0.00288614870797506
0.5-2.0-2.0-4.0,0.0028987904521571664
0.5-2.0-2.0-4.5,0.0028876601979986884
0.5-2.0-2.5-0.5,0.0028977303520971885
0.5-2.0-2.5-1.0,0.002880855311304916
0.5-2.0-2.5-1.5,0.002899885218165861
0.5-2.0-2.5-2.0,0.0028886648759287215
0.5-2.0-2.5-2.5,0.0029059175189225387
0.5-2.0-2.5-3.0,0.002897942624692227
0.5-2.0-2.5-3.5,0.0028900368874757543
0.5-2.0-2.5-4.0,0.002890384252853315
0.5-2.0-2.5-4.5,0.0028914736632262342
0.5-2.0-3.0-0.5,0.0028995148061269835
0.5-2.0-3.0-1.0,0.002891412165163912
0.5-2.0-3.0-1.5,0.0029063843504590157
0.5-2.0-3.0-2.0,0.002886488864154594
0.5-2.0-3.0-2.5,0.0028874150801413163
0.5-2.0-3.0-3.0,0.002884756310298043
0.5-2.0-3.0-3.5,0.0028969996263033104
0.5-2.0-3.0-4.0,0.0028869739907840353
0.5-2.0-3.0-4.5,0.002893725236045098
0.5-2.0-3.5-0.5,0.0028935934864144797
0.5-2.0-3.5-1.0,0.002896189286282978
0.5-2.0-3.5-1.5,0.00289671644244824
0.5-2.0-3.5-2.0,0.002910366157688972
0.5-2.0-3.5-2.5,0.0028927368130449564
0.5-2.0-3.5-3.0,0.002891267872873331
0.5-2.0-3.5-3.5,0.0029000469426374077
0.5-2.0-3.5-4.0,0.002887770460684813
0.5-2.0-3.5-4.5,0.00289499248453873
0.5-2.0-4.0-0.5,0.002891247965322326
0.5-2.0-4.0-1.0,0.0029043823495338355
0.5-2.0-4.0-1.5,0.0028971200183696626
0.5-2.0-4.0-2.0,0.002880543285772787
0.5-2.0-4.0-2.5,0.002888620005499503
0.5-2.0-4.0-3.0,0.0028916165580342825
0.5-2.0-4.0-3.5,0.0028820015283737167
0.5-2.0-4.0-4.0,0.002904240390081433
0.5-2.0-4.0-4.5,0.0028898872041449837
0.5-2.0-4.5-0.5,0.0029054665396771617
0.5-2.0-4.5-1.0,0.0028903051116384885
0.5-2.0-4.5-1.5,0.002878258093688107
0.5-2.0-4.5-2.0,0.002889710781099778
0.5-2.0-4.5-2.5,0.002886552008042362
0.5-2.0-4.5-3.0,0.002889365801354728
0.5-2.0-4.5-3.5,0.002896116004196907
0.5-2.0-4.5-4.0,0.002895603710360441
0.5-2.0-4.5-4.5,0.0028968734901136666
0.5-2.5-0.5-0.5,0.0028886301256780085
0.5-2.5-0.5-1.0,0.002892876081520813
0.5-2.5-0.5-1.5,0.002888689951946243
0.5-2.5-0.5-2.0,0.0029058031724405677
0.5-2.5-0.5-2.5,0.002896909945810997
0.5-2.5-0.5-3.0,0.0029110912229169655
0.5-2.5-0.5-3.5,0.0029086374649563602
0.5-2.5-0.5-4.0,0.0029008071701295385
0.5-2.5-0.5-4.5,0.0029002994849745734
0.5-2.5-1.0-0.5,0.002901666434796675
0.5-2.5-1.0-1.0,0.002894155064383948
0.5-2.5-1.0-1.5,0.002917911421331166
0.5-2.5-1.0-2.0,0.002891150045176112
0.5-2.5-1.0-2.5,0.0028856700719292953
0.5-2.5-1.0-3.0,0.00288945902258584
0.5-2.5-1.0-3.5,0.002896917440223849
0.5-2.5-1.0-4.0,0.0028961720881089674
0.5-2.5-1.0-4.5,0.0029007427004993135
0.5-2.5-1.5-0.5,0.0028946667432807748
0.5-2.5-1.5-1.0,0.002902237124452319
0.5-2.5-1.5-1.5,0.002894162809063753
0.5-2.5-1.5-2.0,0.0028904202491383912
0.5-2.5-1.5-2.5,0.0028883074947500522
0.5-2.5-1.5-3.0,0.0028919826131676134
0.5-2.5-1.5-3.5,0.0028930044652034463
0.5-2.5-1.5-4.0,0.002883168434428909
0.5-2.5-1.5-4.5,0.002882289614103031
0.5-2.5-2.0-0.5,0.002886446919686856
0.5-2.5-2.0-1.0,0.002894863514912859
0.5-2.5-2.0-1.5,0.0028916879728729953
0.5-2.5-2.0-2.0,0.002901222500390752
0.5-2.5-2.0-2.5,0.002885338049483129
0.5-2.5-2.0-3.0,0.0028816741048104453
0.5-2.5-2.0-3.5,0.0028871019030487725
0.5-2.5-2.0-4.0,0.0029025276849531114
0.5-2.5-2.0-4.5,0.0028904523815495133
0.5-2.5-2.5-0.5,0.0028980889224021946
0.5-2.5-2.5-1.0,0.0028884584418022853
0.5-2.5-2.5-1.5,0.0028990164467800244
0.5-2.5-2.5-2.0,0.0028958732557982482
0.5-2.5-2.5-2.5,0.0029014461720543545
0.5-2.5-2.5-3.0,0.002897729859558235
0.5-2.5-2.5-3.5,0.0028847678126910437
0.5-2.5-2.5-4.0,0.0028990777176829893
0.5-2.5-2.5-4.5,0.0028843052376370175
0.5-2.5-3.0-0.5,0.0028866599505324017
0.5-2.5-3.0-1.0,0.002884633271574898
0.5-2.5-3.0-1.5,0.0028962266241812956
0.5-2.5-3.0-2.0,0.002890386144476065
0.5-2.5-3.0-2.5,0.0028923453583502468
0.5-2.5-3.0-3.0,0.002896080735413369
0.5-2.5-3.0-3.5,0.002884068122721898
0.5-2.5-3.0-4.0,0.0028887850951132355
0.5-2.5-3.0-4.5,0.002897370142110323
0.5-2.5-3.5-0.5,0.002892032663915276
0.5-2.5-3.5-1.0,0.0028962483212293883
0.5-2.5-3.5-1.5,0.002889034585790044
0.5-2.5-3.5-2.0,0.0028955386222540265
0.5-2.5-3.5-2.5,0.00290606576863083
0.5-2.5-3.5-3.0,0.002901991546934072
0.5-2.5-3.5-3.5,0.0029012349174882953
0.5-2.5-3.5-4.0,0.002886606481472081
0.5-2.5-3.5-4.5,0.0028957328769002866
0.5-2.5-4.0-0.5,0.002913134820087671
0.5-2.5-4.0-1.0,0.0028883772289905476
0.5-2.5-4.0-1.5,0.0028923452071150844
0.5-2.5-4.0-2.0,0.002891166204673126
0.5-2.5-4.0-2.5,0.0028879860443942348
0.5-2.5-4.0-3.0,0.0028903984999661832
0.5-2.5-4.0-3.5,0.002902762560100575
0.5-2.5-4.0-4.0,0.002902396964047354
0.5-2.5-4.0-4.5,0.002898710002141515
0.5-2.5-4.5-0.5,0.002880507929574096
0.5-2.5-4.5-1.0,0.002890283352830678
0.5-2.5-4.5-1.5,0.002888200453740157
0.5-2.5-4.5-2.0,0.002889994267273596
0.5-2.5-4.5-2.5,0.00289301767173234
0.5-2.5-4.5-3.0,0.00288065820946172
0.5-2.5-4.5-3.5,0.0028951889205951612
0.5-2.5-4.5-4.0,0.0028969475805938043
0.5-2.5-4.5-4.5,0.002893411026161843
0.5-3.0-0.5-0.5,0.0028753582293963706
0.5-3.0-0.5-1.0,0.0028979458678044423
0.5-3.0-0.5-1.5,0.00289163160765913
0.5-3.0-0.5-2.0,0.0029000707638453535
0.5-3.0-0.5-2.5,0.0028740581281346913
0.5-3.0-0.5-3.0,0.0028921216808788933
0.5-3.0-0.5-3.5,0.002888215409974955
0.5-3.0-0.5-4.0,0.002901680292213561
0.5-3.0-0.5-4.5,0.0028893863232963453
0.5-3.0-1.0-0.5,0.0028939407008163522
0.5-3.0-1.0-1.0,0.0028942618867705584
0.5-3.0-1.0-1.5,0.002881405192386429
0.5-3.0-1.0-2.0,0.0028889000893880246
0.5-3.0-1.0-2.5,0.002893682263934573
0.5-3.0-1.0-3.0,0.002900090698961874
0.5-3.0-1.0-3.5,0.002893526571198955
0.5-3.0-1.0-4.0,0.0029141549362491866
0.5-3.0-1.0-4.5,0.002895429285359902
0.5-3.0-1.5-0.5,0.0028888995311706395
0.5-3.0-1.5-1.0,0.0028946708265275276
0.5-3.0-1.5-1.5,0.0028772304002737067
0.5-3.0-1.5-2.0,0.0028908367641011638
0.5-3.0-1.5-2.5,0.0028942328342708
0.5-3.0-1.5-3.0,0.0029001214571715735
0.5-3.0-1.5-3.5,0.0028998844504322485
0.5-3.0-1.5-4.0,0.0028889972099993715
0.5-3.0-1.5-4.5,0.002901725369728675
0.5-3.0-2.0-0.5,0.002888742318886099
0.5-3.0-2.0-1.0,0.0028975940501670097
0.5-3.0-2.0-1.5,0.002894040328947195
0.5-3.0-2.0-2.0,0.0028773606905878623
0.5-3.0-2.0-2.5,0.0029027012663524663
0.5-3.0-2.0-3.0,0.002889309423096057
0.5-3.0-2.0-3.5,0.00289480433579605
0.5-3.0-2.0-4.0,0.0029176559898809874
0.5-3.0-2.0-4.5,0.0029046531400285062
0.5-3.0-2.5-0.5,0.002906177542930724
0.5-3.0-2.5-1.0,0.0029024483969159833
0.5-3.0-2.5-1.5,0.0028883748539964057
0.5-3.0-2.5-2.0,0.0028977250864022867
0.5-3.0-2.5-2.5,0.0028958945261926506
0.5-3.0-2.5-3.0,0.0028878214941678365
0.5-3.0-2.5-3.5,0.002892029334514623
0.5-3.0-2.5-4.0,0.002891509899105182
0.5-3.0-2.5-4.5,0.0028870129337195153
0.5-3.0-3.0-0.5,0.0028782533851292383
0.5-3.0-3.0-1.0,0.0028959671119437396
0.5-3.0-3.0-1.5,0.0028938275554871782
0.5-3.0-3.0-2.0,0.0028943560782841936
0.5-3.0-3.0-2.5,0.0028993387954876367
0.5-3.0-3.0-3.0,0.0028949840898740723
0.5-3.0-3.0-3.5,0.0028952388673080193
0.5-3.0-3.0-4.0,0.0029021569545953714
0.5-3.0-3.0-4.5,0.002895618925587905
0.5-3.0-3.5-0.5,0.002896989043119436
0.5-3.0-3.5-1.0,0.0028745165065615793
0.5-3.0-3.5-1.5,0.002893214908721784
0.5-3.0-3.5-2.0,0.0029021694967470675
0.5-3.0-3.5-2.5,0.002898236690691133
0.5-3.0-3.5-3.0,0.0029019852549703002
0.5-3.0-3.5-3.5,0.002890790436612507
0.5-3.0-3.5-4.0,0.0028944775314601735
0.5-3.0-3.5-4.5,0.002885439976590478
0.5-3.0-4.0-0.5,0.002888885523934699
0.5-3.0-4.0-1.0,0.002888085276225548
0.5-3.0-4.0-1.5,0.00290113827715721
0.5-3.0-4.0-2.0,0.002886855318009373
0.5-3.0-4.0-2.5,0.0028702743065201534
0.5-3.0-4.0-3.0,0.002877172904384682
0.5-3.0-4.0-3.5,0.0029020442134942127
0.5-3.0-4.0-4.0,0.00289507365673498
0.5-3.0-4.0-4.5,0.002888231617390545
0.5-3.0-4.5-0.5,0.00289466911854044
0.5-3.0-4.5-1.0,0.0028955504151797337
0.5-3.0-4.5-1.5,0.002887594820148908
0.5-3.0-4.5-2.0,0.0028976146777577277
0.5-3.0-4.5-2.5,0.0028885276594954002
0.5-3.0-4.5-3.0,0.0029075382575569483
0.5-3.0-4.5-3.5,0.0028940142555669434
0.5-3.0-4.5-4.0,0.002889128282014769
0.5-3.0-4.5-4.5,0.002904127004734466
0.5-3.5-0.5-0.5,0.0028849725433544565
0.5-3.5-0.5-1.0,0.002886650395141487
0.5-3.5-0.5-1.5,0.0028844698017987686
0.5-3.5-0.5-2.0,0.0028773253852656844
0.5-3.5-0.5-2.5,0.0028858029848170246
0.5-3.5-0.5-3.0,0.0028860780729272257
0.5-3.5-0.5-3.5,0.002887416545698641
0.5-3.5-0.5-4.0,0.0028849953350100397
0.5-3.5-0.5-4.5,0.002895847615257724
0.5-3.5-1.0-0.5,0.002881102514025275
0.5-3.5-1.0-1.0,0.0028904640727848594
0.5-3.5-1.0-1.5,0.002885984268103048
0.5-3.5-1.0-2.0,0.002890371402094089
0.5-3.5-1.0-2.5,0.002896522605464554
0.5-3.5-1.0-3.0,0.002882136508354268
0.5-3.5-1.0-3.5,0.002880742645972033
0.5-3.5-1.0-4.0,0.0028974020126776526
0.5-3.5-1.0-4.5,0.002891898733748696
0.5-3.5-1.5-0.5,0.0028763824649453303
0.5-3.5-1.5-1.0,0.002897001136173054
0.5-3.5-1.5-1.5,0.002887377304893619
0.5-3.5-1.5-2.0,0.0028973751729254016
0.5-3.5-1.5-2.5,0.002897823692326028
0.5-3.5-1.5-3.0,0.002900607401881261
0.5-3.5-1.5-3.5,0.00290483765083821
0.5-3.5-1.5-4.0,0.002899865380110396
0.5-3.5-1.5-4.5,0.0028978518604062527
0.5-3.5-2.0-0.5,0.002888254525731854
0.5-3.5-2.0-1.0,0.0028932697904980203
0.5-3.5-2.0-1.5,0.0028968472007623023
0.5-3.5-2.0-2.0,0.002896827946720453
0.5-3.5-2.0-2.5,0.002896923276693619
0.5-3.5-2.0-3.0,0.0028870752833665527
0.5-3.5-2.0-3.5,0.002882297814475107
0.5-3.5-2.0-4.0,0.0028932394213816337
0.5-3.5-2.0-4.5,0.0028965065464804434
0.5-3.5-2.5-0.5,0.0028800871836235104
0.5-3.5-2.5-1.0,0.0028812809315039707
0.5-3.5-2.5-1.5,0.0028971400083438515
0.5-3.5-2.5-2.0,0.0028964842311005093
0.5-3.5-2.5-2.5,0.0028836196002547405
0.5-3.5-2.5-3.0,0.0028985204861857066
0.5-3.5-2.5-3.5,0.0029015122379588637
0.5-3.5-2.5-4.0,0.0028963976719759456
0.5-3.5-2.5-4.5,0.002899868579391097
0.5-3.5-3.0-0.5,0.0028869965621569835
0.5-3.5-3.0-1.0,0.0028985275160724796
0.5-3.5-3.0-1.5,0.0029109235917796515
0.5-3.5-3.0-2.0,0.0029055422549418477
0.5-3.5-3.0-2.5,0.0028908842686574906
0.5-3.5-3.0-3.0,0.0028872008248426043
0.5-3.5-3.0-3.5,0.002906432435373917
0.5-3.5-3.0-4.0,0.002893764005400698
0.5-3.5-3.0-4.5,0.0028950545869281144
0.5-3.5-3.5-0.5,0.0029161521197538483
0.5-3.5-3.5-1.0,0.002889239588756642
0.5-3.5-3.5-1.5,0.002897784557935112
0.5-3.5-3.5-2.0,0.0029081771784763904
0.5-3.5-3.5-2.5,0.0028828413249256616
0.5-3.5-3.5-3.0,0.002898166971811334
