"S1","S2","S3","EC"
0.532413,0.844399,0.059395,77477.3
0.531558,0.844881,0.06018,77535.05
0.530337,0.845718,0.059187,77499.475
0.529846,0.846259,0.055762,77591.3
0.528174,0.847386,0.054484,77559.65
0.526023,0.848858,0.052346,77708.625
0.524921,0.849578,0.051723,77524.825
0.525752,0.849193,0.049563,77462.125
0.525129,0.849781,0.045951,77696.225
0.524555,0.850236,0.044051,77293.225
0.523367,0.851033,0.042776,77526.225
0.522613,0.851571,0.041253,77194.675
0.522817,0.851476,0.040628,77605.425
0.522351,0.851784,0.040164,77445.525
0.521578,0.852367,0.037774,77412.325
0.521024,0.852798,0.035631,77496.15
0.520862,0.852977,0.033659,77644.025
0.519554,0.853857,0.031514,77697.875
0.518576,0.854513,0.029767,77521.35
0.517219,0.855441,0.026573,77409.15
0.515637,0.856421,0.025708,77584.725
0.515014,0.856869,0.023159,77612
0.513752,0.85767,0.021468,77293.875
0.512149,0.858684,0.019134,77881.2
0.511104,0.859343,0.017412,77484.45
0.511205,0.859291,0.016969,77739.675
0.511193,0.859338,0.014842,77394.15
0.509699,0.860236,0.0142,77511.825
0.510372,0.859875,0.011657,77709.075
0.508282,0.861133,0.009966,77990.825
0.507721,0.861471,0.009332,77218.775
0.505906,0.862543,0.008905,77952.375
0.504908,0.863134,0.008267,77523.45
0.50493,0.863137,0.00637,77354.475
0.502728,0.864428,0.00531,77531.1
0.501805,0.864975,0.003189,77783.275
0.499592,0.866258,0.002127,77584.15
0.497375,0.867535,0.001064,77741.4
0.496506,0.868033,0.000852,77113.5
0.496093,0.868269,-0.000852,77671.925
0.495978,0.868334,-0.001492,77627.05
0.494165,0.869364,-0.002554,77524.95
0.493683,0.869639,-0.002129,77240.325
0.493498,0.86974,-0.003405,77530.1
0.490396,0.871485,-0.005104,77639
0.488878,0.872329,-0.006377,77573.15
0.486658,0.873559,-0.007657,77276.55
0.485341,0.874295,-0.007234,77670.85
0.483801,0.875136,-0.008503,77864.275
0.482983,0.87558,-0.009358,77565.775
0.482471,0.875847,-0.010632,77437.825
0.481092,0.876548,-0.014662,77275.5
0.478758,0.877794,-0.01637,77516.7
0.477616,0.878396,-0.017453,77406.1
0.47725,0.87854,-0.020001,77176.525
0.476735,0.8788,-0.020848,77393.8
0.475621,0.879378,-0.021899,77728.375
0.473871,0.880289,-0.023193,77441.125
0.472755,0.88086,-0.024244,77502.85
0.471398,0.881532,-0.026165,77310.3
0.470049,0.88222,-0.027237,77505.525
0.468497,0.882978,-0.029348,77441.925
0.467125,0.883623,-0.031695,77514.475
0.464743,0.884799,-0.033834,77255.1
0.464228,0.885053,-0.034253,77523.475
0.462838,0.885724,-0.035701,77397.65
0.460877,0.886694,-0.036972,77591.725
0.459994,0.887071,-0.038864,77058.425
0.459403,0.887328,-0.039985,77725.875
0.459208,0.887391,-0.0408,77187.65
0.45793,0.888022,-0.041437,77539.3
0.456404,0.888798,-0.041646,77018.525
0.454527,0.889707,-0.042731,77487.475
0.45358,0.890149,-0.043593,77155.875
0.451722,0.891102,-0.043406,77506.375
0.44981,0.891964,-0.045513,76796.375
0.447686,0.893033,-0.045491,77451.45
0.447704,0.892858,-0.048636,76911.75
0.44582,0.893764,-0.049299,77424.975
0.445202,0.894021,-0.050223,76884.25
0.442945,0.895043,-0.051936,77275.9
0.441449,0.895669,-0.053851,77062.125
0.43995,0.896289,-0.055765,77371.4
0.438156,0.897157,-0.055939,76758.825
0.437165,0.89753,-0.057679,77318.125
0.436083,0.897905,-0.059988,77189.2
0.435269,0.898236,-0.060933,77227.325
0.434836,0.898419,-0.061328,77106.525
0.433507,0.898984,-0.062447,77106.775
0.432118,0.899555,-0.063828,77428.375
0.431495,0.899781,-0.064862,77214.425
0.430244,0.900297,-0.065995,76727.75
0.428268,0.901046,-0.068574,77251.925
0.426779,0.901687,-0.069426,77030.325
0.426624,0.901669,-0.070606,77255.75
0.42626,0.901662,-0.072859,77068.725
0.42559,0.901789,-0.075167,77387.775
0.424701,0.901902,-0.078751,76989.125
0.424077,0.901964,-0.081356,77165.85
0.42372,0.901983,-0.08299,76757.7
0.421793,0.902863,-0.083246,77310.975
0.420614,0.903399,-0.083394,76926.7
0.420935,0.903136,-0.084615,77135.95
0.419704,0.903615,-0.08561,76710.4
0.418142,0.904188,-0.087184,77112.75
0.417549,0.904332,-0.088525,76957.375
0.41577,0.904948,-0.090581,77129.925
0.413533,0.905784,-0.092444,76723.275
0.412181,0.90637,-0.092741,77172.125
0.411576,0.906627,-0.092916,76861.475
0.41071,0.90678,-0.095225,77232.225
0.410221,0.906907,-0.096119,76821.725
0.408579,0.907549,-0.097046,77161.5
0.40856,0.907385,-0.098647,76971.65
0.405924,0.908333,-0.100783,77213.025
0.404869,0.908695,-0.101755,76737.675
0.403598,0.90912,-0.103001,77129.3
0.401477,0.910058,-0.103009,77119.75
0.399219,0.910839,-0.104865,77137.8
0.396192,0.911953,-0.106642,76799.825
0.393721,0.912728,-0.10914,76949.75
0.392429,0.913155,-0.110216,77205.7
0.392181,0.91308,-0.111713,76936.85
0.389369,0.914124,-0.113001,76940.325
0.388081,0.914348,-0.115585,77107.65
0.385772,0.915131,-0.117109,77295.825
0.385192,0.914991,-0.120076,77044.3
0.383221,0.91564,-0.121425,77079.775
0.382338,0.915934,-0.121995,77038.975
0.381039,0.916128,-0.124574,77211.775
0.38008,0.916196,-0.12698,77023.725
0.378742,0.916512,-0.128686,76930.275
0.378575,0.916234,-0.131136,76635
0.376371,0.916718,-0.134065,77265.45
0.374892,0.917311,-0.134151,77114
0.372179,0.918272,-0.135122,77217.05
0.371012,0.918378,-0.137595,76977.675
0.369853,0.918487,-0.139962,77440.8
0.368513,0.91859,-0.142796,77203.825
0.367871,0.918707,-0.143696,77297.175
0.365534,0.919222,-0.146343,77045.275
0.364796,0.919217,-0.148205,77119.25
0.364961,0.918874,-0.14991,76876.625
0.362337,0.919546,-0.152143,77331.85
0.360766,0.920019,-0.153013,76745.35
0.358534,0.920897,-0.15298,77232.2
0.356242,0.921657,-0.153753,76993.125
0.354675,0.922069,-0.154901,77255.75
0.352884,0.922413,-0.156933,76969.875
0.35073,0.923009,-0.158249,77056.15
0.349271,0.923427,-0.159034,77218.275
0.347272,0.92398,-0.160197,77123
0.344888,0.92437,-0.163073,76900.875
0.34232,0.924998,-0.164909,77651.525
0.341268,0.925191,-0.166005,77542.325
0.339468,0.925685,-0.166937,77343.5
0.337411,0.926214,-0.168168,76991.375
0.337213,0.925991,-0.16979,77292.6
0.335791,0.926222,-0.171339,77424.175
0.33415,0.926447,-0.173319,77606.225
0.332064,0.926805,-0.175405,77181.575
0.330251,0.927336,-0.176019,77357.675
0.328805,0.927514,-0.177779,77628.075
0.328086,0.927527,-0.179034,77411.575
0.327312,0.927419,-0.181002,77129.1
0.324829,0.92799,-0.182541,77353.825
0.324804,0.927489,-0.18511,77361.725
0.324381,0.927049,-0.188037,77200.775
0.322979,0.927298,-0.189214,77331.2
0.32232,0.927238,-0.190629,77356.025
0.322383,0.926933,-0.192003,77570
0.321069,0.926668,-0.195452,77643.95
0.319848,0.926696,-0.197312,77182.925
0.320612,0.925924,-0.199679,77401.05
0.319222,0.926265,-0.200326,77456.05
0.317668,0.926351,-0.202389,77307.7
0.315336,0.927127,-0.202483,77381.55
0.314107,0.927343,-0.203399,77501.6
0.312198,0.927246,-0.206755,77711.75
0.311478,0.927482,-0.206783,77622.675
0.309444,0.927899,-0.207962,77506.4
0.30902,0.927712,-0.20942,77333.175
0.307353,0.927941,-0.210856,77871.075
0.307455,0.927593,-0.212233,77365
0.305965,0.92726,-0.215809,77986.525
0.304537,0.927533,-0.216656,77232.05
0.302734,0.927791,-0.218073,77741.75
0.300018,0.928318,-0.219579,77412.825
0.297404,0.928761,-0.221258,77597.5
0.295615,0.92861,-0.224267,77422.475
0.29299,0.929035,-0.225946,77715.05
0.290258,0.929478,-0.227641,77510.85
0.288218,0.929862,-0.228662,77465.4
0.287684,0.92964,-0.230234,77346.925
0.285956,0.9299,-0.231333,77688.7
0.28344,0.930216,-0.233153,77748.725
0.282581,0.929881,-0.23552,77443.05
0.279239,0.930868,-0.235608,77408.675
0.277038,0.931537,-0.235559,77750.925
0.274999,0.931674,-0.2374,77858.425
0.272164,0.932009,-0.239347,77448.675
0.270512,0.932129,-0.240747,77499.675
0.268167,0.932565,-0.241679,77658
0.266143,0.932707,-0.243362,78005.8
0.263991,0.932739,-0.245573,77503.45
0.261483,0.932549,-0.248958,77492.725
0.259285,0.932457,-0.251587,77665.925
0.255966,0.932902,-0.253329,77824.075
0.253822,0.932512,-0.256896,77678.475
0.251818,0.931966,-0.260819,77591.825
0.249092,0.932229,-0.262491,77575.875
0.246779,0.932009,-0.265441,78046.525
0.244815,0.931833,-0.267869,77569.7
0.241615,0.932194,-0.26951,77812.025
0.239357,0.932151,-0.271667,77588.925
0.236434,0.931867,-0.275179,77705.525
0.233795,0.931879,-0.277384,77730.775
0.22934,0.932545,-0.278861,77483.525
0.227298,0.932074,-0.282087,77359.525
0.224704,0.932236,-0.283628,77837.025
0.220862,0.932504,-0.285757,77559.425
0.21807,0.932795,-0.286946,77853.45
0.215268,0.932606,-0.289665,77712.125
0.212166,0.932871,-0.291096,77746.45
0.209679,0.932249,-0.294868,77657.2
0.208075,0.932052,-0.296622,77686.925
0.20654,0.931407,-0.299703,77821.4
0.202253,0.93155,-0.302172,77887.2
0.200384,0.931546,-0.303427,77465.925
0.197515,0.931019,-0.306905,77486.6
0.195223,0.930758,-0.309157,77737.575
0.19248,0.930614,-0.311301,77860.05
0.189385,0.930503,-0.313525,77899.475
0.185762,0.930562,-0.315511,77520.55
0.183882,0.930138,-0.317854,77586.525
0.182083,0.929259,-0.321439,77952.9
0.179874,0.929168,-0.322941,77628.275
0.178209,0.928746,-0.325072,77978.95
0.176023,0.9284,-0.327245,77759.85
0.172056,0.928534,-0.32897,77895.05
0.170558,0.928082,-0.331019,77669.725
0.168713,0.927699,-0.333032,77644.625
0.165164,0.92773,-0.334721,77817.55
0.161919,0.927635,-0.336564,78058.425
0.158802,0.926676,-0.340667,77649.375
0.157795,0.926141,-0.342584,77685.8
0.15566,0.925411,-0.345522,77865.525
0.154682,0.923929,-0.349897,77881.75
0.152408,0.923439,-0.352183,77464.15
0.150933,0.922901,-0.354221,77638.525
0.150725,0.921657,-0.357534,77499.7
0.147634,0.921071,-0.360324,78087.65
0.145681,0.92046,-0.362672,77388.45
0.14445,0.919882,-0.364626,77659.85
0.141697,0.919606,-0.366397,77852.075
0.138963,0.919347,-0.368089,78078.1
0.137725,0.91875,-0.37004,77533.375
0.135392,0.91795,-0.372876,77696.45
0.134907,0.917629,-0.373841,77674.05
0.132287,0.917465,-0.375177,78199.225
0.131307,0.91674,-0.377288,77433.2
0.128554,0.915838,-0.380415,77647.1
0.12631,0.915858,-0.381116,77525.25
0.124677,0.914662,-0.384512,77697.2
0.122643,0.914464,-0.385636,77507
0.121352,0.91407,-0.386974,77726.4
0.119807,0.913279,-0.389317,77751.875
0.117796,0.912486,-0.391782,78035.975
0.114581,0.91229,-0.393191,77572.175
0.113026,0.911398,-0.395701,77734.175
0.111857,0.910528,-0.398029,77706.85
0.110052,0.909992,-0.399753,77838.7
0.109038,0.909517,-0.40111,77831.125
0.107035,0.908598,-0.403724,77723.375
0.105299,0.908011,-0.405498,77703.975
0.103688,0.907271,-0.407564,78165.175
0.101027,0.907068,-0.408682,77330.575
0.100725,0.905871,-0.411403,77534.175
0.097672,0.905213,-0.413581,77800.6
0.09487,0.904648,-0.415466,77687.075
0.094801,0.903991,-0.416908,77445.25
0.092986,0.903726,-0.417892,77650.15
0.091938,0.90304,-0.419603,77900.125
0.089789,0.902684,-0.420831,78022.4
0.087077,0.902557,-0.421672,77782.825
0.084926,0.902397,-0.422454,77496.6
0.083592,0.901667,-0.424275,77660.1
0.081572,0.90077,-0.426566,77500.65
0.080744,0.899498,-0.4294,77978.7
0.079943,0.898763,-0.431084,77557.4
0.079072,0.898108,-0.432608,77475.525
0.077836,0.89697,-0.435185,77949.475
0.077435,0.895633,-0.438001,77662.6
0.076323,0.894936,-0.439618,77590.675
0.07435,0.89438,-0.441085,77771.5
0.072818,0.893444,-0.443234,77777.425
0.070922,0.893176,-0.444079,77931
0.070019,0.892798,-0.444981,77462.825
0.069368,0.891311,-0.448055,77474.025
0.067604,0.89063,-0.449676,77916.3
0.065145,0.889809,-0.451659,77505.775
0.065163,0.888303,-0.454612,77730.45
0.065193,0.887631,-0.455917,77455.95
0.063176,0.88686,-0.457699,77573.9
0.061332,0.886705,-0.45825,77626.05
0.060229,0.885603,-0.460522,77549.075
0.058841,0.884564,-0.462692,77772.4
0.058253,0.884225,-0.463414,77665.8
0.056484,0.8831,-0.465773,77451.925
0.054554,0.882646,-0.466861,77296.875
0.052396,0.882473,-0.467435,77672.275
0.051609,0.882584,-0.467314,77345.175
0.051428,0.881258,-0.46983,77674.3
0.049312,0.881062,-0.470423,77333.025
0.049121,0.880465,-0.47156,77750.825
0.049182,0.880029,-0.472366,77511.8
0.04747,0.880047,-0.472508,77520.6
0.047648,0.87931,-0.473861,77263.4
0.048096,0.878404,-0.475492,77538.325
0.046362,0.877819,-0.476743,77404.15
0.046541,0.877078,-0.478088,77745.975
0.045281,0.876736,-0.478836,77519.925
0.043052,0.875901,-0.480566,77453.7
0.042338,0.875578,-0.481219,77488.3
0.040805,0.875449,-0.481584,77855.675
0.039996,0.874456,-0.483453,77570.575
0.03995,0.873439,-0.485292,77577.15
0.03799,0.873124,-0.486015,77280.6
0.037611,0.872485,-0.487192,77787.825
0.037228,0.871363,-0.489225,77239.925
0.034847,0.870748,-0.490494,77664.3
0.033517,0.86969,-0.492459,77324.1
0.031132,0.869061,-0.493725,77542.125
0.030907,0.868246,-0.49517,77376.3
0.030969,0.86692,-0.497485,77320.55
0.031169,0.865706,-0.499581,77516.025
0.02962,0.864234,-0.502217,77709.275
0.027879,0.864016,-0.502692,77575.7
0.024778,0.864173,-0.502584,77312.975
0.024332,0.863006,-0.504607,77625.85
0.021688,0.862485,-0.505617,77395.025
0.019468,0.86208,-0.506398,77426.9
0.018134,0.860802,-0.508616,77237.85
0.018578,0.859382,-0.510996,77362.125
0.01749,0.858536,-0.512455,77663.15
0.017046,0.857349,-0.514453,77686.825
0.014865,0.856258,-0.516334,77644.5
0.012021,0.854369,-0.519528,77722.45
0.01028,0.853896,-0.520343,77474.8
0.008316,0.852559,-0.522565,77394.25
0.007443,0.852033,-0.523435,77315.3
0.005691,0.851847,-0.523759,77608.15
0.001971,0.850436,-0.526075,77542.25
0.000658,0.849301,-0.527908,77398.25
-0.001316,0.847406,-0.530944,77548.85
-0.003511,0.846696,-0.532065,77728.4
-0.005275,0.845122,-0.534548,77416.3
-0.008354,0.843342,-0.537312,77685.35
-0.01122,0.841683,-0.539856,77194.275
-0.011221,0.840066,-0.542368,77666.05
-0.011449,0.838409,-0.544922,77432.575
-0.013647,0.836449,-0.547874,77622.6
-0.016956,0.834799,-0.550294,77464.875
-0.019566,0.833444,-0.552258,77664.45
-0.022811,0.831293,-0.555365,77325.225
-0.025026,0.829588,-0.557815,77794.975
-0.026974,0.827847,-0.560305,77009.9
-0.027909,0.825831,-0.563226,77586.25
-0.029493,0.824267,-0.565432,77337.3
-0.031255,0.822527,-0.567867,77740.775
-0.033274,0.822149,-0.568299,77228.775
-0.035242,0.820252,-0.570916,77380.325
-0.036171,0.819369,-0.572125,77266.7
-0.038372,0.81839,-0.57338,77820.55
-0.040836,0.8165,-0.575899,76823.875
-0.043687,0.815276,-0.577423,77571.625
-0.047014,0.81337,-0.579844,77371.725
-0.048716,0.812082,-0.581507,77632.75
-0.050892,0.810754,-0.58317,77088.725
-0.053271,0.809847,-0.584217,77327.1
-0.05412,0.808283,-0.586302,77417.725
-0.056126,0.806671,-0.58833,78029.025
-0.05767,0.805406,-0.589912,76955.975
-0.060532,0.802766,-0.593214,77646.875
-0.064054,0.802328,-0.593437,77535.575
-0.066244,0.801086,-0.594872,77895.1
-0.068766,0.7994,-0.59685,77125
-0.069662,0.79758,-0.599177,77613.4
-0.06954,0.796285,-0.600911,77406.225
-0.071971,0.795215,-0.602041,78027.6
-0.074192,0.793589,-0.603914,77275.05
-0.076308,0.792274,-0.605375,77557.275
-0.079221,0.791767,-0.605664,77264.025
-0.083663,0.790371,-0.606888,77661.3
-0.085608,0.789056,-0.608327,77365.475
-0.089015,0.787184,-0.610261,77544.375
-0.090944,0.785747,-0.611825,77232.925
-0.092514,0.784595,-0.613068,77706.625
-0.094746,0.782927,-0.614857,77254.95
-0.096104,0.781205,-0.616833,77486
-0.099452,0.779042,-0.619034,77477.3
-0.102779,0.777143,-0.620875,77535.05
-0.103768,0.77527,-0.623048,77499.475
-0.105102,0.77399,-0.624414,77591.3
-0.106132,0.772618,-0.625938,77559.65
-0.107195,0.770523,-0.628334,77708.625
-0.107969,0.769502,-0.629452,77524.825
-0.108442,0.768386,-0.630732,77462.125
-0.109677,0.767964,-0.631033,77696.225
-0.111936,0.766708,-0.632163,77293.225
-0.11371,0.765161,-0.633718,77526.225
-0.114765,0.764143,-0.634755,77194.675
-0.116038,0.763104,-0.635773,77605.425
-0.116159,0.761237,-0.637985,77445.525
-0.11606,0.760495,-0.638887,77412.325
-0.11791,0.759765,-0.639417,77496.15
-0.119697,0.758301,-0.640821,77644.025
-0.121963,0.757721,-0.64108,77697.875
-0.124015,0.756047,-0.642662,77521.35
-0.125957,0.754414,-0.644201,77409.15
-0.127448,0.752721,-0.645886,77584.725
-0.129395,0.751069,-0.64742,77612
-0.131887,0.748692,-0.649666,77293.875
-0.133407,0.746056,-0.652383,77881.2
-0.134935,0.744138,-0.654256,77484.45
-0.136416,0.742414,-0.655906,77739.675
-0.138587,0.740687,-0.657401,77394.15
-0.13998,0.738846,-0.659175,77511.825
-0.1402,0.736826,-0.661386,77709.075
-0.141181,0.734852,-0.663371,77990.825
-0.14341,0.732665,-0.665309,77218.775
-0.14594,0.731038,-0.666547,77952.375
-0.146714,0.729335,-0.668241,77523.45
-0.147384,0.728881,-0.668588,77354.475
-0.148072,0.72631,-0.671229,77531.1
-0.149611,0.724641,-0.67269,77783.275
-0.149814,0.723435,-0.673942,77584.15
-0.152312,0.721805,-0.675129,77741.4
-0.153269,0.720165,-0.676661,77113.5
-0.1542,0.718336,-0.678392,77671.925
-0.155353,0.715606,-0.681009,77627.05
-0.15628,0.714199,-0.682273,77524.95
-0.157187,0.712371,-0.683974,77240.325
-0.158721,0.71022,-0.685853,77530.1
-0.158726,0.708901,-0.687216,77639
-0.159675,0.708025,-0.687898,77573.15
-0.159921,0.706785,-0.689115,77276.55
-0.161196,0.706438,-0.689175,77670.85
-0.162648,0.704509,-0.690805,77864.275
-0.165429,0.703072,-0.691609,77565.775
-0.166679,0.702481,-0.691909,77437.825
-0.167548,0.700593,-0.693612,77275.5
-0.169193,0.699047,-0.694772,77516.7
-0.170638,0.697636,-0.695835,77406.1
-0.173613,0.695355,-0.697381,77176.525
-0.174486,0.694343,-0.698171,77393.8
-0.17667,0.692483,-0.699468,77728.375
-0.178279,0.690576,-0.700943,77441.125
-0.180456,0.688707,-0.702224,77502.85
-0.183948,0.68665,-0.703331,77310.3
-0.186064,0.685462,-0.703933,77505.525
-0.188396,0.683416,-0.705301,77441.925
-0.190311,0.68223,-0.705935,77514.475
-0.192421,0.68103,-0.706521,77255.1
-0.195081,0.679513,-0.707252,77523.475
-0.196925,0.676944,-0.709201,77397.65
-0.198768,0.674366,-0.711141,77591.725
-0.200515,0.672288,-0.712617,77058.425
-0.202671,0.670684,-0.713518,77725.875
-0.20376,0.668693,-0.715074,77187.65
-0.206456,0.666197,-0.716629,77539.3
-0.207643,0.665223,-0.71719,77018.525
-0.208873,0.664207,-0.717775,77487.475
-0.211672,0.662714,-0.718335,77155.875
-0.213495,0.661227,-0.719166,77506.375
-0.214824,0.659816,-0.720065,76796.375
-0.214818,0.659346,-0.720497,77451.45
-0.216248,0.65753,-0.721728,76911.75
-0.21901,0.655904,-0.722374,77424.975
-0.22077,0.653976,-0.723586,76884.25
-0.222713,0.652375,-0.724435,77275.9
-0.223111,0.650421,-0.726067,77062.125
-0.226463,0.648488,-0.726758,77371.4
-0.227959,0.646185,-0.72834,76758.825
-0.22927,0.645529,-0.72851,77318.125
-0.230924,0.643919,-0.729413,77189.2
-0.23265,0.642276,-0.730312,77227.325
-0.233628,0.639368,-0.732548,77106.525
-0.236045,0.636914,-0.73391,77106.775
-0.238655,0.63498,-0.734741,77428.375
-0.239873,0.633917,-0.735262,77214.425
-0.241657,0.632026,-0.736305,76727.75
-0.242596,0.629163,-0.738445,77251.925
-0.244119,0.627995,-0.738937,77030.325
-0.246949,0.625437,-0.740165,77255.75
-0.247945,0.623379,-0.741567,77068.725
-0.248928,0.62164,-0.742697,77387.775
-0.248677,0.61965,-0.744442,76989.125
-0.250095,0.618322,-0.74507,77165.85
-0.249951,0.616713,-0.746451,76757.7
-0.250549,0.614571,-0.748016,77310.975
-0.251496,0.613206,-0.748818,76926.7
-0.252265,0.612288,-0.74931,77135.95
-0.254131,0.609369,-0.751057,76710.4
-0.254337,0.60796,-0.752129,77112.75
-0.25612,0.605931,-0.75316,76957.375
-0.257444,0.605243,-0.753262,77129.925
-0.25786,0.603791,-0.754285,76723.275
-0.258468,0.601806,-0.755661,77172.125
-0.257496,0.600446,-0.757074,76861.475
-0.257666,0.597441,-0.75939,77232.225
-0.257839,0.596111,-0.760376,76821.725
-0.257575,0.593758,-0.762303,77161.5
-0.258001,0.592244,-0.763337,76971.65
-0.258577,0.589183,-0.765507,77213.025
-0.258963,0.587209,-0.766893,76737.675
-0.26018,0.585178,-0.768032,77129.3
-0.260894,0.583256,-0.769251,77119.75
-0.261081,0.580938,-0.770939,77137.8
-0.260495,0.579613,-0.772134,76799.825
-0.260821,0.576637,-0.774249,76949.75
-0.260478,0.574194,-0.776178,77205.7
-0.260424,0.572886,-0.777162,76936.85
-0.26003,0.570012,-0.779404,76940.325
-0.260243,0.567471,-0.781185,77107.65
-0.2605,0.565026,-0.78287,77295.825
-0.262033,0.561728,-0.78473,77044.3
-0.262696,0.559916,-0.785802,77079.775
-0.263005,0.557827,-0.787183,77038.975
-0.262363,0.55632,-0.788463,77211.775
-0.262246,0.554268,-0.789946,77023.725
-0.26318,0.551785,-0.791372,76930.275
-0.26245,0.548697,-0.793758,76635
-0.262528,0.547675,-0.794438,77265.45
-0.26264,0.545817,-0.795679,77114
-0.26369,0.54269,-0.797468,77217.05
-0.264395,0.541587,-0.797984,76977.675
-0.265509,0.540157,-0.798583,77440.8
-0.265805,0.538014,-0.79993,77203.825
-0.265169,0.535371,-0.801912,77297.175
-0.265628,0.532399,-0.803737,77045.275
-0.265463,0.529784,-0.805518,77119.25
-0.266925,0.527234,-0.806707,76876.625
-0.26643,0.525554,-0.807965,77331.85
-0.266196,0.523953,-0.809082,76745.35
-0.266953,0.521813,-0.810214,77232.2
-0.267992,0.51821,-0.812181,76993.125
-0.269749,0.515824,-0.813118,77255.75
-0.269641,0.514231,-0.814162,76969.875
-0.270488,0.512287,-0.815106,77056.15
-0.270448,0.509962,-0.816576,77218.275
-0.27051,0.507803,-0.8179,77123
-0.270715,0.504121,-0.820107,76900.875
-0.270569,0.502681,-0.821038,77651.525
-0.270768,0.498986,-0.823224,77542.325
-0.270226,0.496325,-0.825009,77343.5
-0.270173,0.493992,-0.826425,76991.375
-0.271305,0.491485,-0.827548,77292.6
-0.271866,0.489859,-0.828328,77424.175
-0.272811,0.486058,-0.830254,77606.225
-0.274728,0.483676,-0.831013,77181.575
-0.276213,0.480242,-0.832511,77357.675
-0.276734,0.476419,-0.834532,77628.075
-0.278472,0.472241,-0.836326,77411.575
-0.278639,0.469634,-0.837738,77129.1
-0.279436,0.467321,-0.838765,77353.825
-0.279583,0.465214,-0.839887,77361.725
-0.280368,0.461288,-0.841788,77200.775
-0.28095,0.458991,-0.842849,77331.2
-0.283135,0.456478,-0.843482,77356.025
-0.283714,0.45417,-0.844533,77570
-0.285622,0.451209,-0.845476,77643.95
-0.2875,0.448008,-0.846541,77182.925
-0.288762,0.445708,-0.847325,77401.05
-0.290162,0.443361,-0.848079,77456.05
-0.291589,0.43944,-0.849629,77307.7
-0.292263,0.436796,-0.850759,77381.55
-0.29211,0.433718,-0.852385,77501.6
-0.292843,0.430611,-0.853708,77711.75
-0.293677,0.427767,-0.854851,77622.675
-0.294593,0.423904,-0.856458,77506.4
-0.295152,0.420541,-0.857922,77333.175
-0.295625,0.418196,-0.858905,77871.075
-0.297465,0.412995,-0.860784,77365
-0.299029,0.408264,-0.862497,77986.525
-0.300314,0.405879,-0.863176,77232.05
-0.300984,0.401009,-0.865217,77741.75
-0.300859,0.397507,-0.866875,77412.825
-0.301218,0.394738,-0.868015,77597.5
-0.303577,0.392357,-0.868272,77422.475
-0.304313,0.389929,-0.869108,77715.05
-0.30542,0.386774,-0.870129,77510.85
-0.306139,0.385457,-0.870461,77465.4
-0.308062,0.382124,-0.871252,77346.925
-0.309982,0.378437,-0.872179,77688.7
-0.309943,0.374163,-0.874035,77748.725
-0.311423,0.371111,-0.87481,77443.05
-0.312927,0.367854,-0.875648,77408.675
-0.314161,0.362651,-0.877375,77750.925
-0.315532,0.358528,-0.878577,77858.425
-0.316918,0.354912,-0.879545,77448.675
-0.318632,0.3507,-0.880615,77499.675
-0.320303,0.349194,-0.880607,77658
-0.321128,0.346145,-0.88151,78005.8
-0.322896,0.344271,-0.881598,77503.45
-0.32478,0.341622,-0.881936,77492.725
-0.326267,0.338342,-0.882652,77665.925
-0.326637,0.334831,-0.883853,77824.075
-0.327981,0.330029,-0.885161,77678.475
-0.32905,0.327002,-0.885887,77591.825
-0.329563,0.323199,-0.887091,77575.875
-0.329975,0.319756,-0.888185,78046.525
-0.33191,0.319196,-0.887665,77569.7
-0.332236,0.317692,-0.888083,77812.025
-0.332904,0.315179,-0.888728,77588.925
-0.334338,0.312049,-0.889294,77705.525
-0.335032,0.309278,-0.89,77730.775
-0.335553,0.307097,-0.890559,77483.525
-0.336614,0.303635,-0.891345,77359.525
-0.336833,0.300063,-0.892472,77837.025
-0.33789,0.297016,-0.893091,77559.425
-0.338249,0.294179,-0.893894,77853.45
-0.338931,0.29035,-0.894887,77712.125
-0.340277,0.287682,-0.895238,77746.45
-0.339632,0.285517,-0.896175,77657.2
-0.340189,0.283529,-0.896595,77686.925
-0.341037,0.280186,-0.897323,77821.4
-0.343025,0.275556,-0.897999,77887.2
-0.344544,0.273361,-0.898089,77465.925
-0.346771,0.27004,-0.898236,77486.6
-0.348715,0.268872,-0.897834,77737.575
-0.348955,0.266044,-0.898583,77860.05
-0.350453,0.264037,-0.898592,77899.475
-0.34948,0.263422,-0.899151,77520.55
-0.349785,0.262453,-0.899316,77586.525
-0.349466,0.258965,-0.90045,77952.9
-0.350862,0.257618,-0.900294,77628.275
-0.353199,0.256292,-0.899758,77978.95
-0.353968,0.25241,-0.900553,77759.85
-0.353103,0.249544,-0.90169,77895.05
-0.354886,0.246937,-0.901708,77669.725
-0.355922,0.243513,-0.902231,77644.625
-0.356873,0.239588,-0.902906,77817.55
-0.356275,0.23531,-0.904266,78058.425
-0.355556,0.232321,-0.905321,77649.375
-0.357575,0.228647,-0.905461,77685.8
-0.357155,0.225788,-0.906344,77865.525
-0.356957,0.222528,-0.907228,77881.75
-0.357393,0.219143,-0.90788,77464.15
-0.357826,0.215748,-0.908522,77638.525
-0.357597,0.213231,-0.909207,77499.7
-0.358023,0.20982,-0.909832,78087.65
-0.357964,0.206024,-0.910723,77388.45
-0.357983,0.20168,-0.911687,77659.85
-0.357565,0.19987,-0.91225,77852.075
