"S1","S2","S3","EC"
0.868532,-0.454022,0.198788,97113.375
0.868802,-0.453277,0.199305,96854
0.869092,-0.453173,0.198278,96337.15
0.869525,-0.452536,0.197831,97507.825
0.869994,-0.451661,0.19777,96901.55
0.869803,-0.452189,0.197404,97002.1
0.869558,-0.452455,0.197872,96175.875
0.869643,-0.452018,0.198495,97379.525
0.869589,-0.451754,0.199332,96852.45
0.870119,-0.450435,0.200002,96826.55
0.870661,-0.449357,0.20007,96186.5
0.871181,-0.448261,0.200266,96724.725
0.871326,-0.44771,0.200867,96908.925
0.871811,-0.446849,0.200676,96727.225
0.872005,-0.446942,0.199624,96152.325
0.872058,-0.446724,0.199882,97022.725
0.871893,-0.447257,0.199409,96962.8
0.871862,-0.446983,0.20016,96617.55
0.871829,-0.447218,0.199774,96603.25
0.872367,-0.446636,0.198724,96819.65
0.871892,-0.447755,0.198292,96827.5
0.87208,-0.447227,0.198658,96855.775
0.871744,-0.447672,0.199129,96665.3
0.871343,-0.448576,0.198848,96629.6
0.871995,-0.44789,0.197532,96947.175
0.871683,-0.448624,0.197244,97067.05
0.871888,-0.448486,0.196651,96612.95
0.872317,-0.448062,0.195714,96945.725
0.872194,-0.44875,0.194684,96953.625
0.872293,-0.448536,0.194733,96680.075
0.872313,-0.448554,0.194599,96708.6
0.872236,-0.448772,0.194443,96541.775
0.872627,-0.448587,0.19311,96851
0.873276,-0.447474,0.192758,96640.175
0.873411,-0.447027,0.193185,96512
0.87268,-0.448057,0.194099,96530.85
0.872893,-0.447389,0.194683,96823.875
0.872152,-0.448164,0.196215,96960.575
0.872174,-0.448169,0.196106,96795.85
0.871969,-0.448463,0.196346,96397.55
0.8716,-0.448906,0.196969,97124.175
0.871579,-0.448887,0.197104,96997.825
0.871569,-0.449407,0.195959,96915.45
0.871308,-0.450409,0.194819,96331.175
0.871002,-0.451389,0.193917,96744.2
0.870547,-0.452284,0.193872,96881.35
0.871025,-0.45169,0.193108,96638.275
0.870462,-0.452803,0.19304,96756.075
0.870014,-0.453466,0.193506,97028.675
0.869793,-0.453849,0.193598,97051.7
0.870396,-0.452779,0.193393,96971.25
0.870316,-0.453003,0.193234,96540.225
0.870134,-0.453429,0.193051,96961.275
0.869838,-0.45354,0.194119,97081.1
0.869637,-0.45409,0.193735,96596.35
0.869719,-0.453866,0.193894,96762.3
0.869544,-0.454067,0.194207,96963.325
0.869327,-0.454586,0.193963,97344.25
0.869717,-0.454277,0.192936,97089.65
0.869972,-0.454388,0.191519,96791.5
0.869649,-0.45472,0.192199,96632.925
0.86945,-0.455259,0.19182,97092.15
0.869332,-0.455579,0.191599,96534.375
0.869195,-0.455877,0.191513,96696.175
0.868955,-0.456251,0.191711,96745.2
0.869121,-0.456339,0.190746,97038.85
0.869297,-0.455799,0.19123,96753.35
0.868758,-0.456912,0.191027,96486.45
0.868917,-0.45635,0.191647,96627.875
0.868597,-0.456801,0.192021,97168.925
0.868466,-0.457074,0.191966,96784.475
0.868466,-0.457074,0.191966,96630.575
0.869089,-0.456272,0.19105,96574
0.869248,-0.456118,0.190695,97062.275
0.868936,-0.456809,0.190462,96553.75
0.86872,-0.457182,0.190555,96720.725
0.868286,-0.458068,0.190405,96137.05
0.868519,-0.45772,0.190176,97441.075
0.868624,-0.457499,0.19023,96661.75
0.868177,-0.45817,0.190655,96541.475
0.868282,-0.457948,0.190708,96552.675
0.868224,-0.458167,0.190446,97206.675
0.867727,-0.458577,0.191719,96634.175
0.867093,-0.459137,0.193242,96732.3
0.866496,-0.460495,0.192691,96629.6
0.866422,-0.460947,0.191938,97207.225
0.867113,-0.45997,0.191163,96546.825
0.867532,-0.45931,0.190847,96660.2
0.868244,-0.458329,0.189967,96684.8
0.868476,-0.457584,0.190701,97204.7
0.868673,-0.457054,0.191074,96880.7
0.868823,-0.456525,0.191652,96704.2
0.869017,-0.456009,0.192004,96494.2
0.86971,-0.454337,0.192825,97086.075
0.869903,-0.453678,0.193506,96936.95
0.869889,-0.45392,0.193003,96688
0.869584,-0.45413,0.193879,96624.925
0.869706,-0.453933,0.193795,96895.475
0.869762,-0.453713,0.194057,97076.475
0.869805,-0.453127,0.195232,96868.075
0.86935,-0.454019,0.195186,96712.075
0.869153,-0.454557,0.19481,96965.45
0.869129,-0.454556,0.194917,96589.575
0.869233,-0.454338,0.194966,97114.075
0.869087,-0.45425,0.195819,97010.425
0.869101,-0.454149,0.195991,96464.975
0.86898,-0.454309,0.196156,97015
0.86876,-0.45469,0.196245,96567.65
0.868185,-0.45555,0.196795,96776.6
0.86756,-0.456116,0.198234,96683.475
0.867478,-0.45634,0.198078,96740.25
0.867573,-0.456016,0.198411,96415.85
0.867692,-0.455691,0.198635,96865.5
0.867893,-0.455143,0.199014,96776.225
0.868207,-0.454436,0.199261,97350
0.867974,-0.454569,0.19997,96957.175
0.868363,-0.45401,0.199551,97040.35
0.868406,-0.453535,0.200441,97111.225
0.868381,-0.453533,0.200552,97080.15
0.868255,-0.453883,0.200309,96499.425
0.868616,-0.452821,0.201143,96839.825
0.86855,-0.453287,0.200377,96725.35
0.868291,-0.453641,0.200702,97323.9
0.868462,-0.4531,0.201183,96854.9
0.868527,-0.452634,0.201948,96780.95
0.868592,-0.452168,0.202713,96990.425
0.868351,-0.452542,0.202907,97185.975
0.867692,-0.453566,0.203443,96803.6
0.868149,-0.452958,0.202843,96960.55
0.868599,-0.452291,0.202407,96419.175
0.868275,-0.452393,0.203565,97531.7
0.868675,-0.451721,0.20335,97040.025
0.868369,-0.452421,0.203102,96376.925
0.869012,-0.451866,0.201579,96498.15
0.869722,-0.450637,0.201273,97020.75
0.869886,-0.450477,0.200919,96686.025
0.869498,-0.451039,0.201339,96504.3
0.869418,-0.451262,0.201183,96510.75
0.868751,-0.452596,0.201069,97392.3
0.868521,-0.453374,0.20031,96836.125
0.868346,-0.453925,0.199819,96153.275
0.868032,-0.454635,0.199571,96588.75
0.867812,-0.455016,0.199658,97192.425
0.867786,-0.455804,0.197965,96904.675
0.867936,-0.455896,0.197096,96440.6
0.868307,-0.455313,0.196809,96357.225
0.868791,-0.454425,0.196722,97096.025
0.868887,-0.454098,0.197057,97178.15
0.868655,-0.454232,0.197769,96610.05
0.868508,-0.454909,0.196855,96569.55
0.868508,-0.454909,0.196855,96857.55
0.868533,-0.454909,0.196745,97481.75
0.868998,-0.454,0.196793,97006.45
0.869311,-0.453786,0.195901,96295.275
0.869311,-0.453786,0.195901,96910.025
0.869564,-0.453364,0.195754,97263.95
0.869631,-0.453389,0.1954,96680.2
0.869998,-0.452806,0.195114,96838.125
0.870018,-0.452827,0.194978,97012.725
0.870367,-0.452367,0.19449,97180.45
0.870513,-0.452168,0.194295,97129.65
0.870221,-0.45288,0.193947,96184.275
0.870102,-0.453204,0.193723,96849.8
0.869673,-0.453886,0.194051,97188.525
0.86952,-0.454147,0.194128,96696.875
0.870267,-0.452884,0.193731,94140.625
0.869555,-0.454331,0.193539,96200.075
0.870063,-0.453968,0.192102,97245.375
0.869912,-0.454506,0.191515,96727.75
0.870265,-0.453643,0.191955,96522.85
0.870026,-0.454434,0.191167,96771.6
0.869679,-0.454893,0.191654,97272.1
0.8695,-0.45544,0.191163,96886.775
0.869321,-0.455987,0.190672,96653.325
0.869669,-0.455529,0.190184,96305.125
0.870202,-0.455179,0.188578,97158.45
0.870278,-0.45471,0.189357,97266.375
0.87019,-0.454687,0.189813,96713.3
0.869639,-0.455283,0.190909,96521.225
0.869361,-0.4563,0.189743,96961.55
0.869708,-0.45584,0.189255,97259.225
0.86979,-0.455617,0.189416,96980.675
0.870033,-0.45538,0.188872,96073.8
0.869584,-0.456042,0.189339,97356.625
0.87005,-0.455134,0.189385,97567.15
0.870027,-0.455134,0.189491,96705.325
0.870046,-0.455156,0.189351,96576.6
0.869843,-0.455705,0.188963,96854.275
0.869639,-0.455841,0.189573,97174.8
0.869639,-0.455841,0.189573,97075.325
0.869477,-0.455998,0.189936,96347.475
0.869412,-0.455976,0.190287,96970.175
0.869795,-0.455292,0.190172,97597.425
0.869642,-0.454957,0.191668,96745
0.869665,-0.455102,0.191219,96254.75
0.868808,-0.45645,0.191899,96708.8
0.868526,-0.456803,0.192338,97105.075
0.868307,-0.45732,0.192095,97304.3
0.86862,-0.456627,0.19233,96075.95
0.868596,-0.456628,0.192436,96599.975
0.86859,-0.456098,0.193716,97276.425
0.868255,-0.456792,0.193585,96861
0.867996,-0.457143,0.193917,96727.2
0.867408,-0.458112,0.194259,96754.55
0.86736,-0.458572,0.193386,97481.025
0.867034,-0.459313,0.193092,97421.5
0.867275,-0.458939,0.192895,96188.9
0.866909,-0.459512,0.193175,96885.75
0.866584,-0.45984,0.193854,97032.425
0.866584,-0.45984,0.193854,96796.775
0.866542,-0.459818,0.194095,96654.65
0.86708,-0.458998,0.193632,96153.825
0.867022,-0.459218,0.193368,97479.6
0.867105,-0.458996,0.193525,97383.925
0.867165,-0.459309,0.192508,96480.5
0.866215,-0.461094,0.19252,96636.75
0.86655,-0.460099,0.19339,97356.325
0.866223,-0.460556,0.19377,96689.825
0.866079,-0.461006,0.193342,96747.725
0.866181,-0.461077,0.192712,96234.075
0.866746,-0.460188,0.192298,97661.8
0.867258,-0.459032,0.192752,97244.45
0.867711,-0.45837,0.192286,96737.175
0.867711,-0.45837,0.192286,96521.125
0.867687,-0.458372,0.192393,97018.475
0.867888,-0.457697,0.193091,97068.975
0.867971,-0.457472,0.193251,97237.9
0.868589,-0.45636,0.193105,96582.45
0.868997,-0.455675,0.192884,97314.575
0.869498,-0.454539,0.193307,96989.65
0.869172,-0.455001,0.193688,96348.75
0.869141,-0.455495,0.19266,96909.225
0.869118,-0.455349,0.193109,97115.95
0.869118,-0.455349,0.193109,97022
0.868912,-0.455484,0.193715,96894.65
0.868936,-0.455485,0.193606,96429.575
0.868864,-0.45581,0.193166,97002.325
0.86896,-0.455485,0.193498,96945.15
0.869755,-0.454239,0.192854,96760.325
0.869933,-0.45369,0.193347,96536.5
0.870096,-0.453675,0.192646,97001.675
0.869957,-0.454123,0.192218,96895.125
0.869573,-0.45481,0.192331,96654.5
0.869476,-0.455136,0.191999,96848.525
0.869372,-0.454925,0.192967,96903.075
0.86996,-0.453892,0.192749,96997.675
0.869668,-0.454111,0.193547,96407.15
0.869775,-0.454032,0.193255,96673.925
0.869378,-0.455229,0.192219,97010.925
0.869421,-0.455251,0.19197,97064.8
0.869451,-0.455796,0.19054,96192.425
0.869774,-0.455078,0.190781,96918.025
0.869396,-0.455546,0.191386,96711.825
0.869188,-0.455683,0.192003,96944.25
0.869944,-0.454143,0.192227,96344.625
0.869944,-0.454143,0.192227,97180.575
0.870604,-0.452911,0.192144,96834.25
0.871157,-0.451759,0.192353,96841.775
0.870697,-0.45263,0.192387,96447.15
0.87052,-0.453179,0.191896,96968.5
0.870092,-0.453861,0.192224,96982.15
0.869767,-0.454322,0.192604,96931.675
0.869678,-0.45401,0.193741,96392.825
0.869767,-0.454322,0.192604,97486.575
0.870346,-0.452966,0.193184,96799.325
0.870659,-0.45197,0.194101,96670.65
0.870264,-0.452903,0.193702,96414.075
0.870387,-0.452703,0.193617,97105.5
0.870409,-0.451943,0.195284,96682.15
0.870512,-0.451724,0.195333,96773.375
0.870422,-0.451696,0.195794,96271.55
0.870167,-0.452467,0.195147,97071.175
0.869466,-0.453259,0.196429,96703.825
0.869486,-0.45328,0.196295,97024.1
0.869553,-0.453305,0.195941,96416.4
0.869247,-0.453641,0.196519,97006.375
0.869911,-0.453094,0.194836,96951
0.869936,-0.453382,0.194053,96839.25
0.869767,-0.454178,0.192943,96762.975
0.869609,-0.454603,0.192654,97292.25
0.87023,-0.454154,0.190902,96820.025
0.870304,-0.453685,0.19168,96955.825
0.869771,-0.453956,0.193449,96935.7
0.869874,-0.45388,0.193167,97084.5
0.869874,-0.45388,0.193167,97049.975
0.870024,-0.45334,0.193754,97008.225
0.869903,-0.453537,0.193838,96451.325
0.86972,-0.45355,0.194628,96880.925
0.869396,-0.45388,0.195303,97282.55
0.869476,-0.453661,0.195458,97084.775
0.869316,-0.453675,0.196137,96619.625
0.869652,-0.453104,0.195964,96536.3
0.86996,-0.452409,0.196202,97356.125
0.870302,-0.451959,0.195724,96871.425
0.870302,-0.451959,0.195724,96860.625
0.870688,-0.451043,0.196117,96975.125
0.870555,-0.451482,0.1957,97271.3
0.870359,-0.451251,0.197095,96892.775
0.870504,-0.45057,0.198012,97122.625
0.870125,-0.451121,0.198423,96570.15
0.870272,-0.450579,0.199012,96955.075
0.870364,-0.450257,0.199339,96925.6
0.870321,-0.450724,0.198468,96919
0.870794,-0.449836,0.198406,96651.525
0.870289,-0.450948,0.198098,96771.5
0.870513,-0.450677,0.197731,97364.475
0.869642,-0.452234,0.198008,97379.325
0.869044,-0.453317,0.198155,96502.3
0.870347,-0.451263,0.197127,97082.15
0.870862,-0.450131,0.197439,96854.075
0.870793,-0.450603,0.196663,97160.5
0.870626,-0.451002,0.196488,96812.9
0.870695,-0.451305,0.195483,96907.8
0.870672,-0.451303,0.195589,97215.85
0.870349,-0.451634,0.196265,97373.25
0.87044,-0.45194,0.19515,96630.325
0.870773,-0.451243,0.195281,97152.8
0.870442,-0.451677,0.195751,97337.225
0.870978,-0.451099,0.194698,97119.6
0.870587,-0.451761,0.194911,97200.375
0.869822,-0.452966,0.195532,96443.875
0.869799,-0.452964,0.195637,97239.775
0.870021,-0.452834,0.19495,97102.775
0.870411,-0.452381,0.194258,96653.175
0.870202,-0.452883,0.194023,96495.775
0.869935,-0.453616,0.193507,97113.8
0.869257,-0.454864,0.193626,97310.45
0.868925,-0.455301,0.194091,96656.575
0.869303,-0.454414,0.194472,96167.075
0.869112,-0.454661,0.194751,97197.45
0.86849,-0.455085,0.196525,97334.9
0.868741,-0.454743,0.196207,96900.65
0.869774,-0.453398,0.194737,96811.825
0.869742,-0.453155,0.195445,97257.975
0.869357,-0.454061,0.195056,97470.35
0.869071,-0.454916,0.19434,97099.275
0.869189,-0.454724,0.194258,96797.2
0.869353,-0.454809,0.193324,97187.8
0.869224,-0.454774,0.193983,97314.45
0.869286,-0.455067,0.193015,96908.225
0.869439,-0.454919,0.192677,97203.8
0.869479,-0.45494,0.192447,97004.075
0.869351,-0.455477,0.191755,97247.575
0.869231,-0.455414,0.192445,96724
0.869726,-0.454467,0.192449,96969.975
0.869602,-0.455119,0.191465,97046
0.869816,-0.454992,0.190795,97444.6
0.869607,-0.455622,0.190241,96795.25
0.869666,-0.455916,0.189266,96853.875
0.869722,-0.455705,0.189518,96990.65
0.86982,-0.455495,0.18957,97144.525
0.869919,-0.455285,0.189622,97149.925
0.870126,-0.454926,0.189532,96683.575
0.869898,-0.455672,0.188785,96970.35
0.870431,-0.454628,0.188849,97165.425
0.870826,-0.453635,0.189414,96780.8
0.871591,-0.45246,0.188705,96866.525
0.872184,-0.451684,0.187822,96777.325
0.871649,-0.452499,0.188341,97225.75
0.871693,-0.452753,0.187528,97014.4
0.872092,-0.451991,0.18751,96290.5
0.872505,-0.450883,0.188254,96632.875
0.872581,-0.450671,0.188409,97141.7
0.872657,-0.450459,0.188564,96976.25
0.872327,-0.450901,0.189033,96559.325
0.872055,-0.451248,0.189461,96491.25
0.872034,-0.451245,0.189562,96813.875
0.872108,-0.451159,0.189427,97630.625
0.871379,-0.452275,0.190119,97021.6
0.87153,-0.451739,0.190701,96610.55
0.871694,-0.451824,0.189746,97238.425
0.871908,-0.451311,0.189987,97287.125
0.871929,-0.451314,0.189883,96585.75
0.871713,-0.451198,0.191143,96601.2
0.871966,-0.450436,0.191787,97129.95
0.871748,-0.450818,0.19188,97300.975
0.87194,-0.450155,0.192565,96822.675
0.871384,-0.450486,0.194298,96470.575
0.870992,-0.451151,0.194513,96744.8
0.870873,-0.451345,0.194596,97099.725
0.871062,-0.451434,0.193542,96561.625
0.870282,-0.452882,0.19367,96403.95
0.869777,-0.453979,0.193366,96414.35
0.869878,-0.453764,0.193416,97345.275
0.870013,-0.453609,0.193172,96849.75
0.870803,-0.451945,0.193512,96331.225
0.87069,-0.452388,0.192985,96857.325
0.870611,-0.452607,0.192828,97607.3
0.870859,-0.452918,0.190971,96854.25
0.870859,-0.452918,0.190971,96512.75
0.870859,-0.452918,0.190971,96736.875
0.870676,-0.453058,0.191472,97157.075
0.871117,-0.452144,0.191625,97473.875
0.870352,-0.452964,0.193161,96847.05
0.869496,-0.454532,0.193333,96713.775
0.869586,-0.454089,0.193965,97058.975
0.869737,-0.453547,0.194556,96688.75
0.870062,-0.453215,0.193877,96697.05
0.870527,-0.452564,0.193311,96551.575
0.870272,-0.452502,0.194598,97323.175
0.870194,-0.452718,0.194444,97113.375
0.870272,-0.452502,0.194598,96854
0.870295,-0.452504,0.194493,96337.15
0.870295,-0.452504,0.194493,97507.825
0.869537,-0.453949,0.194515,96901.55
0.868912,-0.455238,0.194294,97002.1
0.868332,-0.456071,0.194932,96175.875
0.868574,-0.455682,0.194765,97379.525
0.868272,-0.456027,0.1953,96852.45
0.867966,-0.456112,0.19646,96826.55
0.867845,-0.456307,0.196544,96186.5
0.86746,-0.457205,0.196156,96724.725
0.868032,-0.456134,0.196118,96908.925
0.867813,-0.456502,0.196231,96727.225
0.868232,-0.456366,0.194687,96152.325
0.868528,-0.456026,0.194162,97022.725
0.868528,-0.456026,0.194162,96962.8
0.868386,-0.456218,0.194346,96617.55
0.868742,-0.455781,0.19378,96603.25
0.869134,-0.455249,0.193275,96819.65
0.869384,-0.454632,0.193599,96827.5
0.869197,-0.455133,0.193262,96855.775
0.869197,-0.455133,0.193262,96665.3
0.869175,-0.455132,0.193365,96629.6
0.869046,-0.455675,0.192665,96947.175
0.869396,-0.455122,0.192393,97067.05
0.869649,-0.454897,0.191778,96612.95
0.870099,-0.45435,0.191033,96945.725
0.870077,-0.454349,0.191136,96953.625
0.870055,-0.454348,0.19124,96680.075
0.870283,-0.453601,0.191974,96708.6
0.870283,-0.453601,0.191974,96541.775
0.870283,-0.453601,0.191974,96851
0.869812,-0.454479,0.192033,96640.175
0.869834,-0.454479,0.191929,96512
0.868972,-0.456137,0.191902,96530.85
0.868965,-0.455899,0.192502,96823.875
0.869494,-0.454804,0.192701,96960.575
0.869093,-0.454946,0.194169,96795.85
0.869093,-0.454946,0.194169,96397.55
0.869518,-0.454068,0.19432,97124.175
0.870121,-0.453054,0.19399,96997.825
0.869847,-0.453384,0.194448,96915.45
0.870572,-0.452567,0.193099,96331.175
0.8713,-0.45107,0.193316,96744.2
0.871085,-0.45159,0.193073,96881.35
0.870822,-0.451825,0.193711,96638.275
0.871122,-0.451349,0.193471,96756.075
0.870681,-0.452002,0.19393,97028.675
0.871661,-0.451008,0.191832,97051.7
0.871313,-0.451471,0.192321,96971.25
0.871076,-0.452265,0.191529,96540.225
0.870832,-0.452649,0.191731,96961.275
0.871039,-0.452349,0.191496,97081.1
0.871039,-0.452349,0.191496,96596.35
0.871339,-0.451598,0.191904,96762.3
0.871214,-0.451514,0.19267,96963.325
0.870643,-0.452378,0.193222,97344.25
0.871277,-0.451556,0.192287,97089.65
0.871077,-0.452104,0.191902,96791.5
0.871467,-0.451664,0.191167,96632.925
0.871322,-0.451863,0.191359,97092.15
0.870654,-0.4532,0.191237,96534.375
0.871459,-0.452224,0.189877,96696.175
0.871712,-0.451941,0.18939,96745.2
0.871941,-0.451657,0.189011,97038.85
0.871802,-0.452238,0.18826,96753.35
0.872092,-0.451869,0.187803,96486.45
0.872605,-0.450963,0.187598,96627.875
0.871867,-0.452262,0.187902,97168.925
0.871743,-0.452466,0.187987,96784.475
0.871945,-0.451927,0.188346,96630.575
0.871714,-0.452067,0.189075,96574
0.872009,-0.451951,0.187989,97062.275
0.872044,-0.451594,0.188683,96553.75
0.871898,-0.451797,0.188876,96720.725
0.871254,-0.452637,0.189832,96137.05
0.87138,-0.452723,0.189046,97441.075
0.871562,-0.452162,0.189549,96661.75
0.871743,-0.451601,0.190052,96541.475
0.871331,-0.452302,0.190279,96552.675
0.871605,-0.452184,0.189298,97206.675
0.871418,-0.452565,0.18925,96634.175
0.871848,-0.452003,0.188611,96732.3
0.871541,-0.452364,0.189166,96629.6
0.871784,-0.451979,0.188963,97207.225
0.872109,-0.451514,0.188578,96546.825
0.871991,-0.451964,0.188042,96660.2
0.872137,-0.452049,0.18716,96684.8
0.872218,-0.451826,0.187324,97204.7
0.871957,-0.452315,0.187358,96880.7
0.871554,-0.452984,0.187617,96704.2
0.871433,-0.453308,0.187391,96494.2
0.871313,-0.453633,0.187165,97086.075
0.870575,-0.454954,0.187393,96936.95
0.870854,-0.454196,0.187934,96688
0.871115,-0.453961,0.187293,96624.925
0.870951,-0.453876,0.18826,96895.475
0.87097,-0.453896,0.188121,97076.475
0.87097,-0.453896,0.188121,96868.075
0.871112,-0.453981,0.187258,96712.075
0.870907,-0.453874,0.188467,96965.45
0.871204,-0.453277,0.188531,96589.575
0.871215,-0.452791,0.189645,97114.075
0.871586,-0.451868,0.190141,97010.425
0.871289,-0.452608,0.189739,96464.975
0.871588,-0.452149,0.189465,97015
0.871364,-0.452284,0.190171,96567.65
0.871117,-0.452417,0.190981,96776.6
0.870819,-0.453017,0.190916,96683.475
0.870136,-0.45405,0.191576,96740.25
0.870636,-0.453174,0.191379,96415.85
0.870812,-0.452631,0.191865,96865.5
0.870154,-0.453053,0.193842,96776.225
0.869777,-0.453261,0.195045,97350
0.86957,-0.453557,0.195281,96957.175
0.869309,-0.453914,0.195613,97040.35
0.869332,-0.453915,0.195505,97111.225
0.868793,-0.455034,0.195302,97080.15
0.868973,-0.4549,0.194813,96499.425
0.869096,-0.454701,0.194728,96839.825
0.868848,-0.455711,0.193469,96725.35
0.868906,-0.455489,0.193734,97323.9
0.86846,-0.456143,0.194194,96854.9
0.868753,-0.456032,0.19314,96780.95
0.869336,-0.454935,0.193102,96990.425
0.869899,-0.453817,0.193199,97185.975
0.87004,-0.453497,0.193314,96803.6
0.869776,-0.453731,0.193954,96960.55
0.869747,-0.454076,0.193277,96419.175
0.869755,-0.45432,0.192666,97531.7
0.869558,-0.453966,0.194378,97040.025
0.869571,-0.454067,0.194089,96376.925
0.869681,-0.453491,0.194937,96498.15
0.87005,-0.452906,0.19465,97020.75
0.870132,-0.452137,0.196068,96686.025
0.869675,-0.453034,0.196022,96504.3
0.869103,-0.45362,0.197204,96510.75
0.868806,-0.454217,0.197137,97392.3
0.868268,-0.455333,0.196934,96836.125
0.867891,-0.455662,0.19783,96153.275
0.868065,-0.455119,0.198315,96588.75
0.868239,-0.454577,0.198799,97192.425
0.868013,-0.454979,0.198868,96904.675
0.867874,-0.45515,0.199081,96440.6
0.867606,-0.456159,0.197937,96357.225
0.867512,-0.45648,0.197607,97096.025
0.867507,-0.456358,0.197914,97178.15
0.867463,-0.456335,0.198155,96610.05
0.867128,-0.456687,0.198811,96569.55
0.867606,-0.456159,0.197937,96857.55
0.867908,-0.456172,0.196578,97481.75
0.868002,-0.455852,0.196908,97006.45
0.86841,-0.4553,0.196384,96295.275
0.86795,-0.456195,0.196337,96910.025
0.868007,-0.455974,0.196601,97263.95
0.867547,-0.456868,0.196554,96680.2
0.867533,-0.457112,0.196048,96838.125
0.86735,-0.45712,0.19684,97012.725
0.867715,-0.456547,0.196558,97180.45
0.868482,-0.455301,0.19606,97129.65
0.868117,-0.455983,0.19609,96184.275
0.868117,-0.455983,0.19609,96849.8
0.868433,-0.455539,0.195724,97188.525
0.868243,-0.456049,0.195379,96696.875
0.868346,-0.455832,0.195427,94140.625
0.868773,-0.454954,0.195579,96200.075
0.868536,-0.455323,0.195772,97245.375
0.868536,-0.455323,0.195772,96727.75
0.86835,-0.455213,0.196849,96522.85
0.867926,-0.455753,0.197468,96771.6
0.868043,-0.454959,0.198783,97272.1
0.868436,-0.454778,0.197473,96886.775
0.868243,-0.454688,0.198526,96653.325
0.867672,-0.455479,0.19921,96305.125
0.867562,-0.455913,0.198693,97158.45
0.86733,-0.456684,0.197937,97266.375
0.866798,-0.457778,0.197738,96713.3
0.866673,-0.45845,0.196725,96521.225
0.866551,-0.458646,0.196809,96961.55
0.867136,-0.457621,0.196617,97259.225
0.867453,-0.457178,0.196251,96980.675
0.867813,-0.456471,0.1963,96073.8
0.867585,-0.457221,0.195564,97356.625
0.867758,-0.456689,0.196041,97567.15
0.867866,-0.456759,0.195395,96705.325
0.867763,-0.456691,0.196011,96576.6
0.868085,-0.45624,0.195639,96854.275
0.868236,-0.455554,0.196563,97174.8
0.868348,-0.455112,0.19709,97075.325
0.868945,-0.454529,0.195801,96347.475
0.868837,-0.455093,0.194968,96970.175
0.868241,-0.456428,0.194502,97597.425
0.867887,-0.456492,0.195926,96745
0.868195,-0.45614,0.195381,96254.75
0.868402,-0.455378,0.196236,96708.8
0.868822,-0.454727,0.195886,97105.075
0.86887,-0.454871,0.195339,97304.3
0.86895,-0.454651,0.195495,96075.95
0.868912,-0.454751,0.19543,96599.975
0.868907,-0.454629,0.195736,97276.425
0.868953,-0.454163,0.196612,96861
0.868977,-0.454164,0.196504,96727.2
0.86834,-0.455478,0.196279,96754.55
0.868488,-0.45528,0.196086,97481.025
0.868988,-0.454409,0.195892,97421.5
0.869153,-0.454391,0.195196,96188.9
0.870017,-0.452852,0.194923,96885.75
0.870554,-0.452274,0.193867,97032.425
0.870277,-0.452825,0.193826,96796.775
0.870058,-0.452954,0.194504,96654.65
0.870479,-0.452472,0.193741,96153.825
0.870308,-0.453003,0.193265,97479.6
0.870137,-0.453535,0.192789,97383.925
0.870193,-0.453318,0.193048,96480.5
0.8703,-0.452763,0.193865,96636.75
0.870189,-0.452527,0.194909,97356.325
0.870638,-0.451899,0.194363,96689.825
0.870597,-0.451878,0.194595,96747.725
0.870928,-0.45144,0.194131,96234.075
0.871367,-0.450573,0.194175,97661.8
0.871513,-0.450624,0.193401,97244.45
0.871297,-0.450888,0.193756,96737.175
0.871394,-0.450679,0.193804,96521.125
0.871181,-0.451078,0.193838,97018.475
0.870971,-0.451445,0.193925,97068.975
0.87093,-0.451423,0.194158,97237.9
0.871256,-0.450867,0.193989,96582.45
0.871466,-0.450499,0.193901,97314.575
0.871302,-0.450415,0.194833,96989.65
0.87073,-0.451436,0.195026,96348.75
0.870048,-0.452244,0.196194,96909.225
0.870253,-0.451885,0.19611,97115.95
0.870104,-0.452239,0.195955,97022
0.869657,-0.453073,0.196012,96894.65
0.869583,-0.453278,0.195867,96429.575
0.869807,-0.452927,0.195683,97002.325
0.868992,-0.454518,0.195615,96945.15
0.868419,-0.455846,0.195071,96760.325
0.868441,-0.455846,0.194975,96536.5
0.867748,-0.456972,0.195424,97001.675
0.867504,-0.45707,0.196275,96895.125
0.867638,-0.45689,0.196101,96654.5
0.868387,-0.456018,0.194813,96848.525
0.868547,-0.455522,0.195257,96903.075
0.868149,-0.456341,0.195116,96997.675
0.867607,-0.457396,0.195059,96407.15
0.867214,-0.458198,0.19492,96673.925
0.867369,-0.458147,0.194352,97010.925
0.867122,-0.45868,0.194196,97064.8
0.866858,-0.458779,0.195139,96192.425
0.866396,-0.459886,0.194584,96918.025
0.866348,-0.460191,0.194073,96711.825
0.866248,-0.459913,0.195176,96944.25
0.866443,-0.45958,0.195096,96344.625
0.866098,-0.460072,0.195469,97180.575
0.865773,-0.460693,0.195445,96834.25
0.865341,-0.461286,0.195961,96841.775
0.864347,-0.463011,0.196279,96447.15
0.864246,-0.46276,0.197313,96968.5
0.863981,-0.46346,0.196828,96982.15
0.863768,-0.463714,0.197164,96931.675
0.863766,-0.463222,0.198328,96392.825
0.863852,-0.462933,0.198629,97486.575
0.864109,-0.462752,0.19793,96799.325
0.863671,-0.463785,0.197424,96670.65
0.863703,-0.464409,0.19581,96414.075
0.8638,-0.464281,0.195683,97105.5
